i,forum,global_ms,tenant_ms
140,english,1.5306919995055068,1.8938079992949497
140,english,1.7102960009651724,2.039863000391051
140,english,1.6979129977698904,2.2944730008020997
140,english,1.6753079980844632,2.170013998693321
141,english,2.417168998363195,3.163637000398012
141,english,2.208360001532128,3.0706239995197393
141,english,2.0750049989146646,3.3303999989584554
141,english,2.245772997412132,3.5844560006808024
141,english,2.9872310005885083,3.2264170004054904
141,english,2.4402950002695434,3.3351870006299578
141,english,2.8062650017091073,3.6615930002881214
141,english,2.7293510029267054,2.944345000287285
141,english,2.4163809976016637,3.0689719969814178
141,english,2.753552998910891,3.534370000124909
141,english,2.2845630010124296,3.479011000308674
141,english,3.01670900080353,3.443857000092976
141,english,2.4732620004215278,3.672733000712469
141,english,2.367024000704987,3.792093000811292
141,english,2.909912000177428,3.9421520014002454
141,english,2.9448970017256215,6.578812997759087
141,english,4.840079996938584,6.274966999626486
141,english,4.822390001208987,7.303170998056885
141,english,3.5858279989042785,8.079300001554657
141,english,4.020819000288611,4.185720998066245
142,english,2.3050090021570213,3.1723749998491257
142,english,2.414081998722395,3.2597690005786717
142,english,2.468489001330454,3.635569999460131
142,english,2.4350910025532357,3.2431489998998586
142,english,2.4811680013954174,3.9412950027326588
142,english,2.7169679997314233,3.3926680007425603
142,english,2.367782999499468,3.627187998063164
142,english,2.6456289997440763,3.8930650007387158
142,english,2.722052002354758,3.72871500076144
142,english,2.7508880011737347,3.6608989976230077
142,english,3.029840001545381,3.6559510008373763
142,english,2.448587001708802,3.212969000742305
142,english,2.887347000068985,4.543400998954894
142,english,3.0268630034697708,3.294902002380695
142,english,2.2706470008415636,3.6059999983990565
142,english,2.6523769993218593,3.665763000753941
142,english,2.541460002248641,3.2252580022031907
142,english,2.405315997748403,3.898549999576062
142,english,2.8400820010574535,3.4533300022303592
142,english,2.349526999751106,3.7821549994987436
143,english,2.6682170027925167,3.2584929977019783
143,english,2.615863999380963,4.376428998511983
143,english,3.088597000896698,3.121761001239065
143,english,2.5534550004522316,3.966464999393793
143,english,2.664086001459509,3.2264929977827705
143,english,2.5561649999872316,3.248815999540966
143,english,2.785380002023885,4.022416000225348
143,english,2.6028119973489083,3.129548997094389
143,english,2.1678970006178133,3.3376280007360037
143,english,2.698764998058323,4.017318999103736
143,english,2.6303720005671494,3.1174030009424314
143,english,2.141788001608802,3.312869997898815
143,english,2.927182002167683,3.6071419999643695
143,english,2.328929000213975,2.9829560007783584
143,english,2.1628629983752035,3.395185001863865
143,english,2.349975999095477,3.4505700023146346
143,english,2.494001000741264,3.0057200019655284
143,english,2.5669509996077977,3.078834000916686
143,english,2.2791100018366706,3.3304610005870927
143,english,2.6314829992770683,3.2329309979104437
144,english,2.4023020014283247,3.492686999379657
144,english,2.9601259993796702,3.667205000965623
144,english,2.42340800105012,3.395309999177698
144,english,2.8886930012959056,3.3470830021542497
144,english,2.986524999869289,3.726238999661291
144,english,2.820582001731964,3.6867540002276655
144,english,2.669282999704592,3.668359000585042
144,english,2.645865999511443,3.0101060001470614
144,english,2.3900460000731982,3.4449700033292174
144,english,2.8536679965327494,3.761779000342358
144,english,2.3437150011886843,2.9827319995092694
144,english,2.1173289969738107,3.427788000408327
144,english,2.8155990003142506,3.725893999217078
144,english,2.241508998849895,3.194738001184305
144,english,2.348991998587735,3.8142170014907606
144,english,2.40939399736817,3.2613280018267687
144,english,2.5645579989941325,3.008068997587543
144,english,2.3454309994122013,3.746785998373525
144,english,2.478901998983929,3.396267999050906
144,english,2.286869003000902,3.0754979998164345
145,english,2.0494880009209737,2.3320750005950686
145,english,2.072047998808557,2.241378002509009
145,english,1.5605580010742415,2.003455003432464
145,english,1.4826570004515816,2.4767739996605087
145,english,1.848228999733692,2.5172819987346884
145,english,1.858637002442265,2.1980530000291765
145,english,1.5062130005389918,2.2314580019155983
145,english,1.6321930015692487,2.5361850020999555
145,english,1.842934998421697,2.4367169971810654
145,english,2.076517001114553,2.2149350006657187
145,english,1.5574079989164602,2.2012679983163252
145,english,1.7399880016455427,2.3015610022412147
145,english,2.2523499974340666,2.3094310017768294
145,english,1.8892490006692242,2.2381269991456065
145,english,1.4951439989090431,2.0963999995728955
145,english,1.6345350013580173,2.8920190015924163
145,english,2.347615001781378,2.715839000302367
145,english,2.0030460000270978,2.467616999638267
145,english,1.5887789995758794,2.0819140008825343
145,english,1.5293710021069273,3.0907859982107766
146,english,2.205116001277929,3.3420180006942246
146,english,2.570561999164056,3.3889719998114742
146,english,2.3721940015093423,3.1826410013309214
146,english,2.599388000817271,3.2318710000254214
146,english,2.4333940018550493,2.805788000841858
146,english,2.2394320003513712,2.8115259992773645
146,english,2.197387999331113,3.425203998631332
146,english,2.384292001806898,2.84742800067761
146,english,1.9901380001101643,2.593248002085602
146,english,2.040748000581516,3.9190860006783623
146,english,2.7120839986309875,3.7900010029261466
146,english,2.286114999151323,2.8138890011177864
146,english,2.0504429994616657,3.1349830023827963
146,english,2.5617419996706303,3.045700999791734
146,english,2.0325320001575164,2.756753001449397
146,english,1.963193000847241,3.184790999512188
146,english,2.4877640025806613,3.236268999899039
146,english,2.6368079998064786,2.8988519989070483
146,english,1.9434709975030273,3.0103999997663777
146,english,2.465206998749636,3.2519170017621946
147,english,1.5952219982864335,2.481414998328546
147,english,2.4184819994843565,3.0658550022053532
147,english,2.1768520018667914,2.7045259994338267
147,english,1.8277769995620474,2.393790000496665
147,english,2.249621997179929,3.354544001922477
147,english,2.465549001499312,2.9784170001221355
147,english,2.1670999994967133,2.800455997203244
147,english,2.6874889990722295,3.220369999326067
147,english,2.3431770023307763,3.1702050000603776
147,english,2.098662000207696,2.645568998559611
147,english,2.0148830008110963,2.9855510001652874
147,english,2.608579998195637,3.0595060015912168
147,english,2.044371998636052,2.461093998135766
147,english,1.840065000578761,2.496445998986019
147,english,1.9312099975650199,2.9621770008816384
147,english,2.3101980004867073,2.6437760025146417
147,english,1.7825629984145053,2.3410030007653404
147,english,1.7780930029402953,2.6142290007555857
147,english,2.165504000004148,3.0256280006142333
147,english,2.0467460017243866,2.66401000044425
148,english,3.41704899983597,5.140404999110615
148,english,3.157078001095215,5.521227001736406
148,english,3.86621399957221,5.810827999084722
148,english,3.286872997705359,5.5129840002337005
148,english,3.542946000379743,5.2400899985514116
148,english,3.474648001429159,5.259124998701736
148,english,4.314432997489348,4.618674000084866
148,english,3.3290699975623284,4.942890001984779
148,english,3.2551930016779806,5.19108799926471
148,english,3.2137919988599606,4.995801999029936
148,english,3.193183998519089,4.939581001963234
148,english,3.5706199996639043,5.391812999732792
148,english,3.563117999874521,5.023418001655955
148,english,3.711331999511458,5.270754998491611
148,english,3.158749001158867,4.751866999868071
148,english,3.9293820009334013,5.557240998314228
148,english,3.1961439999577124,5.096557000797475
148,english,3.9537449993076734,5.621659998723771
148,english,3.2987939994200133,5.016384002374252
148,english,3.8369609974324703,5.231285002082586
149,english,2.6825380009540822,3.4048220004478935
149,english,3.186740003002342,3.573762001906289
149,english,3.3413700002711266,3.7566410028375685
149,english,2.465507001033984,3.6771080012840685
149,english,3.095187999861082,4.165340000326978
149,english,2.854010999726597,3.243334998842329
149,english,2.690487999643665,3.71263100169017
149,english,3.0411380030272994,4.001501001766883
149,english,2.8409560000000056,3.6462379976001102
149,english,2.7626820010482334,4.019274998427136
149,english,2.6479830012249295,3.3624570023675915
149,english,2.553171998442849,3.3844560020952486
149,english,2.6386810022813734,3.3563559991307557
149,english,2.89893900117022,3.485554003418656
149,english,2.684455997950863,3.7347180004871916
149,english,2.7637409984890837,3.6787969984288793
149,english,2.8008020017296076,3.6180169990984723
149,english,3.0452989994955715,3.9807329994800966
149,english,2.6787620008690283,3.4685799982980825
149,english,2.5755669994396158,3.9219729987962637
150,english,1.5130149986362085,2.082876999338623
150,english,1.463808999687899,2.1217209978203755
150,english,1.6899420006666332,2.8884620005555917
150,english,1.8217979995824862,2.0992159988963977
150,english,1.495832999353297,2.004442001634743
150,english,1.400619999913033,1.9064360021729954
150,english,1.3960550022602547,2.0529399989754893
150,english,1.920367001730483,2.5125169995590113
150,english,1.9364489999134094,2.4164530004782137
150,english,1.6398599982494488,2.3123379978642333
150,english,1.5144179997150786,2.192513999034418
150,english,1.6622999974060804,2.3727150000922848
150,english,1.7352370014123153,2.309488998434972
150,english,1.4751989983778913,2.008104998822091
150,english,1.508258003013907,2.1761280004284345
150,english,1.5818709980521817,2.376098000240745
150,english,1.5661159995943308,2.4124900010065176
150,english,1.7647849999775644,2.2844979976071045
150,english,1.6033319989219308,2.300000000104774
150,english,1.8045239994535223,2.2738060033589136
151,english,1.86032299825456,2.401644000201486
151,english,1.8569370004115626,2.8000109996355604
151,english,2.257554999232525,3.0724520001967903
151,english,1.895885001431452,2.4114359985105693
151,english,1.6573469983995892,2.6238979990012012
151,english,2.0843480015173554,2.8064669968443923
151,english,1.8652500002644956,2.480615999957081
151,english,1.84182500015595,2.4571030007791705
151,english,1.8272959969181102,2.7662200009217486
151,english,2.0489399976213463,2.413619997241767
151,english,2.2038899987819605,2.5558570014254656
151,english,1.6763220010034274,2.6012260022980627
151,english,2.7396539990149904,2.648261001013452
151,english,1.8033829983323812,2.756322999630356
151,english,1.8230969981232192,2.2639260023424868
151,english,1.5413410001201555,2.14365699866903
151,english,2.1493269996426534,2.837273001205176
151,english,1.9665649997477885,2.7551999992283527
151,english,1.8565099999250378,2.663707000465365
151,english,1.8425579983158968,2.7523019998625387
152,english,2.5906509981723502,3.337279002153082
152,english,2.629542999784462,3.499250000459142
152,english,2.618303999042837,3.4363209997536615
152,english,3.199852999387076,4.148980999161722
152,english,2.6913469991995953,3.1774189992574975
152,english,2.3043520013743546,3.403652000997681
152,english,3.0059070013521705,3.716179999173619
152,english,2.528775999962818,3.1413549986609723
152,english,2.3016539998934604,3.424482001719298
152,english,3.2743869996920694,3.8671549991704524
152,english,2.4624070028949063,3.1272509986592922
152,english,2.8777269981219433,3.8405429986596573
152,english,2.710231998207746,3.341550000186544
152,english,2.55835899952217,3.595229998609284
152,english,2.8747039978043176,3.657536999526201
152,english,2.4661349998496007,3.1015810018288903
152,english,2.2359079994203057,3.6718740011565387
152,english,3.1025370008137543,3.2148200007213745
152,english,2.286565002577845,3.095151998422807
152,english,2.454269997542724,3.4210200028610416
153,english,1.732124001136981,2.345551998587325
153,english,1.6716649988666177,2.4289249995490536
153,english,1.7546490016684402,2.7859030014951713
153,english,2.4326990023837425,2.614380999148125
153,english,1.8231619978905655,2.5793060012802016
153,english,2.197043002524879,2.83331899845507
153,english,1.8963570000778418,2.458348997606663
153,english,2.039416001935024,2.1890170028200373
153,english,1.6505499988852534,2.230054000392556
153,english,1.8162939995818306,2.30017500143731
153,english,1.8575489993963856,2.6686050005082507
153,english,1.885671001218725,2.3460299998987466
153,english,1.6888769969227724,2.285659000335727
153,english,2.424550002615433,2.602248001494445
153,english,2.1764779994555283,2.8316860007180367
153,english,1.82333599877893,2.323131000594003
153,english,1.7878210019262042,2.688008000404807
153,english,1.95480000184034,2.577163999376353
153,english,2.3351160016318318,2.6092110019817483
153,english,1.8489789981686044,2.525760999560589
154,english,2.554583999881288,2.8054979993612505
154,english,1.9013279998034704,2.808494002238149
154,english,1.9501440001477022,3.064948999963235
154,english,2.168907998566283,2.5841850001597777
154,english,1.8648690020199865,2.958378001494566
154,english,2.0673430008173455,3.3434779979870655
154,english,2.4315999980899505,3.1198420001601335
154,english,2.309562998561887,2.7465469975140877
154,english,2.5410029993508942,3.07376400087378
154,english,2.1981659992889035,2.8379789982864168
154,english,2.087649001623504,2.6273519979440607
154,english,2.47455099815852,3.088057001150446
154,english,2.4687810000614263,4.52756799859344
154,english,2.3964360007084906,2.5996309996116906
154,english,2.0618900016415864,2.856801002053544
154,english,2.1985189996485133,2.8801989974454045
154,english,2.0581909993779846,2.572847999545047
154,english,1.8229699999210425,2.609752002172172
154,english,1.840102002461208,2.855394999642158
154,english,2.3777159985911567,3.373498999280855
155,english,3.954451000026893,5.832544997247169
155,english,3.6189309976180084,5.463712997880066
155,english,4.357174002507236,5.133141999976942
155,english,3.6734149980475195,5.711122001230251
155,english,3.35408699902473,5.2524410020851064
155,english,4.251909998856718,5.080816001282074
155,english,3.219371999875875,5.16681700173649
155,english,4.162414999882458,5.769878996943589
155,english,3.741410000657197,5.309023999870988
155,english,3.684909999719821,5.453639001643751
155,english,3.1504569997196086,5.137440999533283
155,english,3.221311002562288,4.7074520007299725
155,english,3.6445820005610585,5.9092260016768705
155,english,3.2825759990373626,5.870635999599472
155,english,3.97701299880282,5.864357000973541
155,english,3.444832000241149,6.051727003068663
155,english,3.4669439992285334,6.060659001377644
155,english,4.081610000866931,5.578364998655161
155,english,3.5543330013751984,4.873523001151625
155,english,3.102778999164002,5.124234001414152
156,english,2.628246998938266,3.6011129996040836
156,english,2.430166998237837,3.1456629985768814
156,english,2.2743870031263214,4.15498199799913
156,english,2.9537449991039466,3.6770079968846403
156,english,2.5726310013851617,3.17492500107619
156,english,2.520108999306103,4.063415999553399
156,english,2.8726740019919816,3.2465049989696126
156,english,2.491253999323817,3.503907999402145
156,english,2.993687998241512,3.9537129996460862
156,english,2.686698000616161,3.539319000992691
156,english,2.8156740008853376,3.2860130013432354
156,english,2.5600230001145974,3.252978000091389
156,english,2.2587900020880625,3.2306559987773653
156,english,2.6341350021539256,3.8790379985584877
156,english,3.0283259984571487,3.5804110011667944
156,english,2.283756999531761,3.205373002856504
156,english,2.576363000116544,3.6984639991715085
156,english,2.3295329992834013,3.0374749985639937
156,english,2.1282749985402916,3.2006859983084723
156,english,2.687311000045156,3.9781129999028053
157,english,3.005621998454444,3.2352989983337466
157,english,2.1778359987365548,3.185482000844786
157,english,2.496667999366764,3.9654050015087705
157,english,2.7415959993959405,3.1075689985300414
157,english,2.2555929972440936,3.18852800046443
157,english,2.4049439998634625,3.8878140003362205
157,english,3.048450998903718,3.3102199995482806
157,english,2.486107001459459,3.2794109974929597
157,english,2.472184998623561,3.519498000969179
157,english,2.5232259977201466,3.359854999871459
157,english,2.6130199985345826,4.093168998224428
157,english,3.679995999846142,3.7034499982837588
157,english,2.8775259997928515,3.7873479996051174
157,english,2.814560000842903,4.0143650003301445
157,english,2.7868590004800353,3.307073999167187
157,english,2.3517459994764067,3.8925340013520326
157,english,3.027136997843627,3.8084689986135345
157,english,2.6762759989651386,3.3318909991066903
157,english,2.966384003229905,3.907811998942634
157,english,2.9296169996086974,3.5532689980755094
158,english,2.4471199976687785,2.8504519978014287
158,english,2.0085079995624255,2.7740869991248474
158,english,2.5361860025441274,3.069334998144768
158,english,2.418952000880381,3.201391999027692
158,english,2.5358179991599172,3.1087480019778013
158,english,2.240087000245694,3.247440999984974
158,english,2.5310439996246714,3.100231999269454
158,english,2.0371089995023794,2.6000940015364904
158,english,2.147734998288797,2.802736002195161
158,english,2.096233998599928,3.264913997554686
158,english,2.748356000665808,3.1813759997021407
158,english,2.189874001487624,3.1431770003109705
158,english,2.3835790016164538,2.85367799733649
158,english,2.0177750011498574,2.545164999901317
158,english,1.8497089986340143,2.7363260014681146
158,english,2.117660998919746,2.6038689975393936
158,english,2.247758999146754,3.827275999356061
158,english,2.3765750011079945,2.69830099932733
158,english,2.29350000154227,2.9494390000763815
158,english,2.3553290011477657,2.696699997613905
159,english,2.6206000002275687,3.1298399990191683
159,english,2.268846001243219,3.252581002016086
159,english,2.988780997839058,3.6644489991886076
159,english,2.651327999046771,5.302108998876065
159,english,2.737104001425905,3.7566009996226057
159,english,3.010434000316309,3.3615429965720978
159,english,2.667985001608031,3.51691199830384
159,english,3.3584199991310015,3.878755000187084
159,english,2.8780559987353627,4.249828001775313
159,english,2.9506909995689057,3.7792950024595484
159,english,2.7283689996693283,3.342456999234855
159,english,2.171075000660494,2.969511002447689
159,english,2.1903209999436513,3.2712800020817667
159,english,2.6778319988807198,3.2277409991365857
159,english,2.491172999725677,4.065393997734645
159,english,2.7974259974143934,3.774926000915002
159,english,2.4932109990913887,3.1358600026578642
159,english,2.530750000005355,3.7540160010394175
159,english,2.6392380023025908,3.303843997855438
159,english,2.454146000673063,3.580551998311421
160,english,1.3484320006682537,2.0542319980449975
160,english,1.6994729994621594,2.2363329990184866
160,english,1.7467930010752752,2.133292000507936
160,english,1.6181089995370712,2.348387999518309
160,english,1.673782000580104,2.3096160002751276
160,english,1.5173979991232045,2.1142330006114207
160,english,1.6607350007689092,2.1791759972984437
160,english,1.4599720016121864,1.8629260011948645
160,english,1.3241440028650686,1.94859199837083
160,english,1.4679760024591815,2.1234669984551147
160,english,1.5068300017446745,2.037090998783242
160,english,2.0592260007106233,2.640994000103092
160,english,2.2858729971630964,2.3700860001554247
160,english,1.473985001211986,2.3697500000707805
160,english,1.9970279972767457,2.758734997769352
160,english,1.8610970000736415,2.0310430008976255
160,english,1.38362299912842,1.9640520004031714
160,english,1.3441379996947944,2.12135599940666
160,english,1.8768760019156616,2.3527819976152387
160,english,1.9254650032962672,2.4801660001685377
161,english,2.7822039992315695,4.364313001133269
161,english,3.159484000207158,4.478726998058846
161,english,3.3335650005028583,3.6861740009044297
161,english,2.4935960027505644,4.058747999806656
161,english,3.2553160017414484,3.486708999844268
161,english,2.4810960021568462,4.270535999239655
161,english,3.281025001342641,4.439115000423044
161,english,2.6268260007782374,3.530702000716701
161,english,3.0391969994525425,4.360754999652272
161,english,2.642324001499219,3.5849740015692078
161,english,2.616052999655949,4.208425001706928
161,english,2.9165670021029655,3.5049130019615404
161,english,2.361945000302512,3.4896649995062035
161,english,2.8703430034511257,4.361104998679366
161,english,2.979807002702728,3.7197829988144804
161,english,2.3909599985927343,3.9290790009545162
161,english,4.519698999501998,4.159722000622423
161,english,4.719927001133328,6.177905001095496
161,english,4.872596000495832,5.659627000568435
161,english,5.637659000058193,6.362543001159793
162,english,4.148798001551768,4.990703997464152
162,english,4.956008000590373,5.14311300139525
162,english,4.462501998204971,5.930802002694691
162,english,4.37092099673464,4.963539999152999
162,english,4.673375999118434,6.703578001179267
162,english,4.28924700099742,5.733285001042532
162,english,4.743147001136094,5.03337299960549
162,english,4.821987997274846,5.91937900026096
162,english,4.7039460005180445,5.210723000345752
162,english,4.455858001165325,5.835395997564774
162,english,4.4092009993619286,6.639308998273918
162,english,5.033593999542063,6.366583998897113
162,english,5.731929999456042,6.310650998784695
162,english,4.563080998195801,6.7248289997223765
162,english,4.65172199983499,5.822736999107292
162,english,5.4336439970938955,5.238739002379589
162,english,4.165271999227116,6.394159001501976
162,english,4.865604998485651,5.656995999743231
162,english,5.1544880006986205,5.1155569999536965
162,english,4.08713899741997,5.0715159995888826
163,english,3.981328998634126,4.768920996866655
163,english,4.064544002176262,3.998211002908647
163,english,3.1579309979861137,3.9574680013174657
163,english,4.051079999044305,4.047413000080269
163,english,3.92795000152546,4.376890999992611
163,english,3.853710000839783,4.919721002806909
163,english,3.361456998391077,3.811761998804286
163,english,3.5953660008090083,4.291557001124602
163,english,4.045613997732289,4.3499499988683965
163,english,3.5957769978267606,4.359644000942353
163,english,3.4254470010637306,3.7159639978199266
163,english,3.319251998618711,4.057730999193154
163,english,3.726576000190107,4.47055599943269
163,english,3.7740400002803653,4.3637090020638425
163,english,3.7941740010865033,3.863855999952648
163,english,3.200720002496382,4.1308870022476185
163,english,3.7353799998527393,4.091745999176055
163,english,3.855850998661481,4.089553000085289
163,english,3.4592400006658863,3.769588001887314
163,english,3.157688999635866,4.169268999248743
164,english,4.687729000579566,5.267418000585167
164,english,4.392850998556241,5.490154999279184
164,english,4.742297001939733,5.028835003031418
164,english,5.859518001670949,5.887853996682679
164,english,4.696349998994265,5.4520969970326405
164,english,4.673063001973787,5.22542699764017
164,english,5.6692760008445475,5.479794999700971
164,english,4.635973997210385,5.1745450000453275
164,english,4.352305000793422,5.588069001532858
164,english,4.151399996771943,6.283974998950725
164,english,2.688608998141717,3.3854970024549402
164,english,2.352735999011202,2.8971190004085656
164,english,2.0158970000920817,3.2068869986687787
164,english,2.2810249975009356,3.295562000857899
164,english,2.15216899960069,2.8756959982274566
164,english,2.1568320007645525,3.5428449991741218
164,english,2.7006919990526512,3.222575000108918
164,english,2.425402999506332,2.8895010000269394
164,english,2.082274000713369,3.046425998036284
164,english,2.2235579999687616,3.2810869997774716
165,english,2.7374009987397585,3.655364998849109
165,english,2.758197002549423,4.186670001217863
165,english,3.6199560017848853,4.163907000474865
165,english,2.7520369985722937,4.358993999630911
165,english,2.8074740002921317,3.69550200048252
165,english,2.748203001829097,4.439896998519544
165,english,2.712292000069283,5.29703500069445
165,english,3.5523959995771293,3.9999549990170635
165,english,2.6815429991984274,4.167123999650357
165,english,2.9630839999299496,3.7665569980163127
165,english,2.4937119997048285,3.554032002284657
165,english,2.8011589965899475,4.521059996477561
165,english,2.864351001335308,3.5244329992565326
165,english,2.5617719984438736,3.905454999767244
165,english,2.89275100294617,3.983341001003282
165,english,2.5747280014911667,3.5250170003564563
165,english,2.7467849977256265,4.369150003185496
165,english,2.7689730013662484,3.6059090016351547
165,english,2.492057999916142,3.954022999096196
165,english,2.9900949994043913,3.8028279996069614
166,english,2.6143470022361726,3.1007819998194464
166,english,2.5365729998156894,3.0469699995592237
166,english,2.4363609991269186,3.6178970003675204
166,english,2.669015997526003,2.9550879989983514
166,english,1.9942930011893623,3.272300997195998
166,english,2.5007120020745788,3.2734059968788642
166,english,2.247606000310043,2.8216570026415866
166,english,2.2524150008393917,2.74199200066505
166,english,2.11437100006151,2.639579000970116
166,english,2.5854189989331644,3.206378998584114
166,english,2.0680689995060675,2.8411489984137006
166,english,2.205359000072349,3.186439000273822
166,english,2.4875720009731594,2.9595119995065033
166,english,2.0372250000946224,2.6731209982244764
166,english,1.9458159986243118,2.6151849997404497
166,english,1.9313080010761041,3.5027880003326572
166,english,2.8540730017994065,2.9326900003070477
166,english,2.0591430002241395,3.131520999886561
166,english,2.1439860029204283,3.206532001058804
166,english,3.1007790021249093,3.3639020002738107
167,english,2.8637569994316436,4.156006001721835
167,english,3.1273439999495167,4.260328998498153
167,english,2.914761000283761,4.05887899978552
167,english,2.97641499855672,4.202334999718005
167,english,2.8932050008734223,3.4217530010209884
167,english,3.1052749982336536,3.6021360028826166
167,english,2.674165996722877,3.819819998170715
167,english,2.5543420015310403,3.605636000429513
167,english,2.6328929998271633,4.051247000461444
167,english,2.7553610016184393,3.834977000224171
167,english,2.5893489982991014,3.6867529997834936
167,english,3.1112690012378152,4.111005000595469
167,english,2.5701300000946503,3.581693999876734
167,english,2.585777001513634,3.9106990006985143
167,english,2.658225999766728,3.506460998323746
167,english,2.4428520009678323,3.780271999858087
167,english,3.0152979998092633,3.8701579978805967
167,english,3.0586810025852174,3.7153880002733786
167,english,2.6456959967617877,3.5248169988335576
167,english,2.460177001921693,3.494023003440816
168,english,2.3112579983717296,3.83258099827799
168,english,3.162752000207547,4.0223739997600205
168,english,2.565532002336113,3.6335799995868
168,english,2.8668039994954597,4.244780000590254
168,english,2.6431059995957185,3.8203939984668978
168,english,2.7766290004365146,3.7115519990038592
168,english,2.6731899997685105,3.8849070006108377
168,english,2.646755998284789,3.8765680001233704
168,english,2.842891000909731,4.1880850003508385
168,english,2.6027300009445753,3.6180050010443665
168,english,2.2854850030853413,3.5402189969317988
168,english,2.4263689992949367,3.6880450024909806
168,english,2.305256002728129,4.277210999134695
168,english,3.0735030013602227,4.008365998743102
168,english,3.281834000517847,4.529082001681672
168,english,2.5943770015146583,4.112846003408777
168,english,2.586115999292815,4.013482001028024
168,english,2.5007329968502745,4.609476000041468
168,english,2.9476119998435024,4.9477489992568735
168,english,2.582730998256011,3.758775997994235
169,english,2.0523919993138406,2.57600799886859
169,english,1.7482820003351662,2.455601999827195
169,english,1.8649459998414386,2.845396000338951
169,english,2.0099260000279173,2.9749879977316596
169,english,2.04889500309946,2.8405839984770864
169,english,2.121549001458334,2.8039659991918597
169,english,1.930171998537844,2.707136001845356
169,english,1.9843619993480388,2.442183998937253
169,english,1.6980469990812708,2.314450997801032
169,english,2.107617001456674,2.693604998057708
169,english,1.8752579999272712,2.7661169988277834
169,english,1.9709910011442844,2.4115039996104315
169,english,2.054738000879297,2.56677600191324
169,english,2.0212459967297036,3.0001089980942197
169,english,2.2212340008991305,2.6447430027474184
169,english,1.810903999285074,2.431468001304893
169,english,1.7572200013091788,2.4450250020890962
169,english,1.815546002035262,2.705118000449147
169,english,2.279477997944923,2.672477003216045
169,english,1.8922019989986438,2.705775001231814
170,english,2.0549159999063704,2.7039230008085724
170,english,2.359710000746418,3.5149859977536835
170,english,3.0147500001476146,2.9601550013467204
170,english,2.2394640000129584,2.7942460001213476
170,english,2.1441489989229012,2.897630001825746
170,english,2.4242809995485004,3.290486998594133
170,english,2.052220999757992,2.7175770010217093
170,english,2.060005997918779,3.3609529964451212
170,english,2.495630000339588,3.6437529997783713
170,english,3.4167869998782407,3.6675759984063916
170,english,3.215836997696897,4.230484999425244
170,english,2.333133998035919,2.808727997035021
170,english,2.0017220012960024,3.032501001143828
170,english,2.780169998004567,3.693667000334244
170,english,2.3244490002980456,2.9214120004326105
170,english,2.065568998659728,3.2501679997949395
170,english,3.2391950007877313,4.153706999204587
170,english,2.591841999674216,2.9319029999896884
170,english,2.3300590000872035,3.512059000058798
170,english,2.6939730014419183,3.5421600005065557
171,english,1.665511001192499,2.4925019970396534
171,english,2.0740820000355598,2.6159190019825473
171,english,1.936237000336405,2.2231709990592208
171,english,1.5405480007757433,2.133098001650069
171,english,1.5322979998018127,2.3166980026871897
171,english,2.112697999109514,2.5575380022928584
171,english,1.9483790019876324,2.3252209975908045
171,english,1.973177000763826,2.348719997826265
171,english,1.6116199985845014,3.582606001145905
171,english,1.9452770029602107,2.9457760028890334
171,english,1.7852329983725213,2.2227590015972964
171,english,1.4846400008536875,2.0662009992520325
171,english,1.623757001652848,2.325238001503749
171,english,1.6083310001704376,2.184146000217879
171,english,1.6510419991391245,2.3607199982507154
171,english,1.5916310003376566,2.170196999941254
171,english,1.4921250003681052,2.1423519974632654
171,english,1.4740260012331419,2.3313080018851906
171,english,2.1811199985677376,2.4254939999082126
171,english,1.6397539984609466,2.0974900035071187
172,english,2.771039002254838,3.129771001113113
172,english,2.3091699986252934,3.3744339998520445
172,english,2.679194996744627,3.3041909991879947
172,english,2.2616540009039454,2.861793000192847
172,english,2.158982999389991,3.2226710027316585
172,english,2.4456280007143505,3.413302998524159
172,english,2.3076659999787807,3.0667629980598576
172,english,2.333538999664597,3.2241209992207587
172,english,2.3646139998163562,3.197334001015406
172,english,2.404282000497915,3.074452000873862
172,english,2.009093001106521,2.9537660011556
172,english,2.108151002175873,2.7851300001202617
172,english,3.436483999394113,3.005741000379203
172,english,2.047300000413088,3.073988998949062
172,english,2.303297002072213,3.447434999543475
172,english,2.5985739994212054,3.245455001888331
172,english,2.335915000003297,3.1136550023802556
172,english,2.442181001242716,3.531056001520483
172,english,2.952809001726564,3.5143019995302893
172,english,2.426430997729767,3.7452790020324755
173,english,3.1694509998487774,4.291820001526503
173,english,3.186822999850847,3.4820709988707677
173,english,3.1092729986994527,4.187007998552872
173,english,2.8464820024964865,3.3375710008840542
173,english,2.304609999555396,3.3944570022867993
173,english,2.9211000000941567,3.6530910001602024
173,english,2.6667879974411335,3.196344998286804
173,english,2.698742002394283,3.6902540014125407
173,english,2.966760999697726,3.375328000402078
173,english,2.3376019998977426,3.3762150014808867
173,english,2.9075469974486623,3.841547997581074
173,english,2.466816000378458,3.0399919996852987
173,english,2.224486001068726,4.419995999342063
173,english,2.9859229980502278,3.213695999875199
173,english,2.325877001567278,2.9924529990239535
173,english,2.2306489991024137,3.3231779998459388
173,english,2.92596799772582,3.563154998118989
173,english,2.7076939986727666,3.114949999144301
173,english,2.3450049993698485,3.198944999894593
173,english,2.450804997351952,3.2839199993759394
